Name,Time,Cumulative PnL
OfiStrategy,2022-May-05 14:39:59.857520,5316260.815299
OfiStrategy,2022-May-05 14:41:00.151446,5393745.415299
OfiStrategy,2022-May-05 14:42:00.297847,5037316.255299
OfiStrategy,2022-May-05 14:43:00.459532,4934003.455299
OfiStrategy,2022-May-05 14:44:00.648737,5455733.095299
OfiStrategy,2022-May-05 14:45:00.787307,5553880.255299
OfiStrategy,2022-May-05 14:46:00.866220,5528052.055299
OfiStrategy,2022-May-05 14:47:00.911729,5559045.895299
OfiStrategy,2022-May-05 14:48:00.970765,5212948.015299
OfiStrategy,2022-May-05 14:49:01.022761,4820359.375299
OfiStrategy,2022-May-05 14:50:01.123316,4737709.135299
OfiStrategy,2022-May-05 14:51:01.175844,4515586.615299
OfiStrategy,2022-May-05 14:52:01.268573,4918506.535299
OfiStrategy,2022-May-05 14:53:01.389603,4634396.335299
OfiStrategy,2022-May-05 14:54:01.592143,4598236.855299
OfiStrategy,2022-May-05 14:55:01.674246,4825525.015299
OfiStrategy,2022-May-05 14:56:01.786761,5021819.335299
OfiStrategy,2022-May-05 14:57:02.038973,4887512.695299
OfiStrategy,2022-May-05 14:58:02.174966,4846187.575299
OfiStrategy,2022-May-05 14:59:02.285329,4954666.015299
OfiStrategy,2022-May-05 15:00:02.510391,5181954.175299
OfiStrategy,2022-May-05 15:01:02.746088,5347254.655299
OfiStrategy,2022-May-05 15:02:02.960231,5083807.015299
OfiStrategy,2022-May-05 15:03:03.238192,4872015.775299
OfiStrategy,2022-May-05 15:04:03.385873,4727377.855299
OfiStrategy,2022-May-05 15:05:03.716084,4639561.975299
OfiStrategy,2022-May-05 15:06:04.411947,4815193.735299
OfiStrategy,2022-May-05 15:07:04.459944,4319292.295299
OfiStrategy,2022-May-05 15:08:04.617890,4081672.855299
OfiStrategy,2022-May-05 15:09:05.271405,3900875.455299
OfiStrategy,2022-May-05 15:10:05.399936,4055844.655299
OfiStrategy,2022-May-05 15:11:05.633507,4071341.575299
OfiStrategy,2022-May-05 15:12:05.872286,4061010.295299
OfiStrategy,2022-May-05 15:13:06.120877,4030016.455299
OfiStrategy,2022-May-05 15:14:06.493957,3973194.415299
OfiStrategy,2022-May-05 15:15:06.661117,4071341.575299
OfiStrategy,2022-May-05 15:16:06.712776,3937034.935299
OfiStrategy,2022-May-05 15:17:07.083905,3880212.895299
OfiStrategy,2022-May-05 15:18:07.256440,4314126.655299
OfiStrategy,2022-May-05 15:19:07.500566,4401942.535299
OfiStrategy,2022-May-05 15:20:07.644062,4086838.495299
OfiStrategy,2022-May-05 15:21:07.748401,3947366.215299
OfiStrategy,2022-May-05 15:22:08.228570,4061010.295299
OfiStrategy,2022-May-05 15:23:08.608612,3988691.335299
OfiStrategy,2022-May-05 15:24:08.803456,3962863.135299
OfiStrategy,2022-May-05 15:25:08.908429,3756237.535299
OfiStrategy,2022-May-05 15:26:09.109416,3720078.055299
OfiStrategy,2022-May-05 15:27:09.234982,3947366.215299
OfiStrategy,2022-May-05 15:28:09.424098,4019685.175299
OfiStrategy,2022-May-05 15:29:09.461499,4122997.975299
OfiStrategy,2022-May-05 15:30:09.571271,4117832.335299
OfiStrategy,2022-May-05 15:31:10.080551,4009353.895299
OfiStrategy,2022-May-05 15:32:10.187715,4438102.015299
OfiStrategy,2022-May-05 15:33:10.370009,4634396.335299
OfiStrategy,2022-May-05 15:34:10.535822,4474261.495299
OfiStrategy,2022-May-05 15:35:10.662681,4391611.255299
OfiStrategy,2022-May-05 15:36:10.769217,4432936.375299
OfiStrategy,2022-May-05 15:37:11.076186,4820359.375299
OfiStrategy,2022-May-05 15:38:11.473254,4866850.135299
OfiStrategy,2022-May-05 15:39:11.632143,4980494.215299
OfiStrategy,2022-May-05 15:40:11.832282,4918506.535299
OfiStrategy,2022-May-05 15:41:12.010458,4856518.855299
OfiStrategy,2022-May-05 15:42:12.178704,4861684.495299
OfiStrategy,2022-May-05 15:43:12.395958,4556911.735299
OfiStrategy,2022-May-05 15:44:12.682147,4748040.415299
OfiStrategy,2022-May-05 15:45:13.365942,4546580.455299
OfiStrategy,2022-May-05 15:46:13.591836,4277967.175299
OfiStrategy,2022-May-05 15:47:13.796640,4019685.175299
OfiStrategy,2022-May-05 15:48:14.134262,4159157.455299
OfiStrategy,2022-May-05 15:49:14.313368,4050679.015299
OfiStrategy,2022-May-05 15:50:14.474405,4107501.055299
OfiStrategy,2022-May-05 15:51:14.717134,3849219.055299
OfiStrategy,2022-May-05 15:52:15.012925,3415305.295299
OfiStrategy,2022-May-05 15:53:15.075892,3373980.175299
OfiStrategy,2022-May-05 15:54:15.137243,3157023.295299
OfiStrategy,2022-May-05 15:55:15.261327,3162188.935299
OfiStrategy,2022-May-05 15:56:15.421153,3053710.495299
OfiStrategy,2022-May-05 15:57:15.854900,3162188.935299
OfiStrategy,2022-May-05 15:58:16.131951,3089869.975299
OfiStrategy,2022-May-05 15:59:16.723393,3100201.255299
OfiStrategy,2022-May-05 16:00:16.782970,2857416.175299
OfiStrategy,2022-May-05 16:01:16.933080,2526815.215299
OfiStrategy,2022-May-05 16:02:17.204531,2371846.015299
OfiStrategy,2022-May-05 16:03:17.639019,2666287.495299
OfiStrategy,2022-May-05 16:04:17.945065,2893575.655299
OfiStrategy,2022-May-05 16:05:18.120305,2971060.255299
OfiStrategy,2022-May-05 16:06:18.241773,3265501.735299
OfiStrategy,2022-May-05 16:07:18.555066,3435967.855299
OfiStrategy,2022-May-05 16:08:18.726334,3425636.575299
OfiStrategy,2022-May-05 16:09:19.160103,3430802.215299
OfiStrategy,2022-May-05 16:10:19.444957,3399808.375299
OfiStrategy,2022-May-05 16:11:19.623599,3420470.935299
OfiStrategy,2022-May-05 16:12:19.814665,3280998.655299
OfiStrategy,2022-May-05 16:13:20.047623,3906041.095299
OfiStrategy,2022-May-05 16:14:20.173649,3668421.655299
OfiStrategy,2022-May-05 16:15:20.283675,3559943.215299
OfiStrategy,2022-May-05 16:16:20.383392,3477292.975299
OfiStrategy,2022-May-05 16:17:20.479975,3585771.415299
OfiStrategy,2022-May-05 16:18:20.607751,3652924.735299
OfiStrategy,2022-May-05 16:19:20.896367,3776900.095299
OfiStrategy,2022-May-05 16:20:20.907881,3942200.575299
OfiStrategy,2022-May-05 16:21:21.010565,4019685.175299
OfiStrategy,2022-May-05 16:22:21.222959,3797562.655299
OfiStrategy,2022-May-05 16:23:21.385911,3539280.655299
OfiStrategy,2022-May-05 16:24:21.493054,3497955.535299
OfiStrategy,2022-May-05 16:25:21.739206,3678752.935299
OfiStrategy,2022-May-05 16:26:21.775834,3859550.335299
OfiStrategy,2022-May-05 16:27:21.853058,4066175.935299
OfiStrategy,2022-May-05 16:28:21.962514,4112666.695299
OfiStrategy,2022-May-05 16:29:22.051479,3988691.335299
OfiStrategy,2022-May-05 16:30:22.182097,3900875.455299
OfiStrategy,2022-May-05 16:31:22.258010,3978360.055299
OfiStrategy,2022-May-05 16:32:22.300120,4138494.895299
OfiStrategy,2022-May-05 16:33:22.485135,4107501.055299
OfiStrategy,2022-May-05 16:34:22.783108,3921538.015299
OfiStrategy,2022-May-05 16:35:22.846120,3590937.055299
OfiStrategy,2022-May-05 16:36:23.171162,3306826.855299
OfiStrategy,2022-May-05 16:37:23.369613,3317158.135299
OfiStrategy,2022-May-05 16:38:23.731597,3358483.255299
OfiStrategy,2022-May-05 16:39:24.111032,3363648.895299
OfiStrategy,2022-May-05 16:40:24.166619,3379145.815299
OfiStrategy,2022-May-05 16:41:24.275478,3193182.775299
OfiStrategy,2022-May-05 16:42:24.381012,3105366.895299
OfiStrategy,2022-May-05 16:43:24.555644,3291329.935299
OfiStrategy,2022-May-05 16:44:24.576591,3255170.455299
OfiStrategy,2022-May-05 16:45:24.623677,3337820.695299
OfiStrategy,2022-May-05 16:46:24.741515,3250004.815299
OfiStrategy,2022-May-05 16:47:24.930245,3213845.335299
OfiStrategy,2022-May-05 16:48:24.971565,2955563.335299
OfiStrategy,2022-May-05 16:49:25.016940,3126029.455299
OfiStrategy,2022-May-05 16:50:25.318086,3115698.175299
OfiStrategy,2022-May-05 16:51:25.430034,3570274.495299
OfiStrategy,2022-May-05 16:52:25.520481,3451464.775299
OfiStrategy,2022-May-05 16:53:25.788962,3745906.255299
OfiStrategy,2022-May-05 16:54:25.899351,3503121.175299
OfiStrategy,2022-May-05 16:55:26.042693,3937034.935299
OfiStrategy,2022-May-05 16:56:26.090991,3833722.135299
OfiStrategy,2022-May-05 16:57:26.151826,3937034.935299
OfiStrategy,2022-May-05 16:58:26.240975,3813059.575299
OfiStrategy,2022-May-05 16:59:26.341640,3911206.735299
OfiStrategy,2022-May-05 17:00:26.633124,4288298.455299
OfiStrategy,2022-May-05 17:01:26.693502,4505255.335299
OfiStrategy,2022-May-05 17:02:26.873954,4587905.575299
OfiStrategy,2022-May-05 17:03:26.991524,4748040.415299
OfiStrategy,2022-May-05 17:04:27.174972,4629230.695299
OfiStrategy,2022-May-05 17:05:27.405474,4572408.655299
OfiStrategy,2022-May-05 17:06:27.531962,4789365.535299
OfiStrategy,2022-May-05 17:07:27.585935,4753206.055299
OfiStrategy,2022-May-05 17:08:27.723053,5109635.215299
OfiStrategy,2022-May-05 17:09:27.934014,4970162.935299
OfiStrategy,2022-May-05 17:10:28.165463,4835856.295299
OfiStrategy,2022-May-05 17:11:28.448590,4639561.975299
OfiStrategy,2022-May-05 17:12:28.503720,4484592.775299
OfiStrategy,2022-May-05 17:13:28.580559,4365783.055299
OfiStrategy,2022-May-05 17:14:28.734766,4257304.615299
OfiStrategy,2022-May-05 17:15:29.029571,4339954.855299
OfiStrategy,2022-May-05 17:16:29.209435,3854384.695299
OfiStrategy,2022-May-05 17:17:29.335165,3890544.175299
OfiStrategy,2022-May-05 17:18:29.370696,4184985.655299
OfiStrategy,2022-May-05 17:19:29.465082,4210813.855299
OfiStrategy,2022-May-05 17:20:29.478353,4092004.135299
OfiStrategy,2022-May-05 17:21:29.632503,4169488.735299
OfiStrategy,2022-May-05 17:22:29.837995,4494924.055299
OfiStrategy,2022-May-05 17:23:29.933782,4133329.255299
OfiStrategy,2022-May-05 17:24:30.061292,4272801.535299
OfiStrategy,2022-May-05 17:25:30.133413,4334789.215299
OfiStrategy,2022-May-05 17:26:30.248205,4086838.495299
OfiStrategy,2022-May-05 17:27:30.261934,4050679.015299
OfiStrategy,2022-May-05 17:28:30.373632,4076507.215299
OfiStrategy,2022-May-05 17:29:30.569502,4391611.255299
OfiStrategy,2022-May-05 17:30:30.760882,3813059.575299
OfiStrategy,2022-May-05 17:31:30.962939,3962863.135299
OfiStrategy,2022-May-05 17:32:31.074600,3807893.935299
OfiStrategy,2022-May-05 17:33:31.262149,3828556.495299
OfiStrategy,2022-May-05 17:34:31.618415,4035182.095299
OfiStrategy,2022-May-05 17:35:31.851002,4050679.015299
OfiStrategy,2022-May-05 17:36:31.893609,4531083.535299
OfiStrategy,2022-May-05 17:37:31.984722,4861684.495299
OfiStrategy,2022-May-05 17:38:32.048677,4541414.815299
OfiStrategy,2022-May-05 17:39:32.090182,4133329.255299
OfiStrategy,2022-May-05 17:40:32.288044,4164323.095299
OfiStrategy,2022-May-05 17:41:32.328090,4355451.775299
OfiStrategy,2022-May-05 17:42:32.412476,4365783.055299
OfiStrategy,2022-May-05 17:43:32.449423,4644727.615299
OfiStrategy,2022-May-05 17:44:32.653708,4546580.455299
OfiStrategy,2022-May-05 17:45:32.771601,4314126.655299
OfiStrategy,2022-May-05 17:46:33.022209,4205648.215299
OfiStrategy,2022-May-05 17:47:33.130878,4236642.055299
OfiStrategy,2022-May-05 17:48:33.278494,4133329.255299
OfiStrategy,2022-May-05 17:49:33.456751,4009353.895299
OfiStrategy,2022-May-05 17:50:33.479864,3611599.615299
OfiStrategy,2022-May-05 17:51:33.950811,3549611.935299
OfiStrategy,2022-May-05 17:52:34.158942,3420470.935299
OfiStrategy,2022-May-05 17:53:34.307638,3756237.535299
OfiStrategy,2022-May-05 17:54:34.575073,3549611.935299
OfiStrategy,2022-May-05 17:55:34.741595,3466961.695299
OfiStrategy,2022-May-05 17:56:34.832214,3306826.855299
OfiStrategy,2022-May-05 17:57:34.916312,3673587.295299
OfiStrategy,2022-May-05 17:58:35.235205,3518618.095299
OfiStrategy,2022-May-05 17:59:35.351853,3601268.335299
OfiStrategy,2022-May-05 18:00:35.390994,3446299.135299
OfiStrategy,2022-May-05 18:01:35.570642,3456630.415299
OfiStrategy,2022-May-05 18:02:35.860393,3177685.855299
OfiStrategy,2022-May-05 18:03:35.937899,3317158.135299
OfiStrategy,2022-May-05 18:04:35.960986,3275833.015299
OfiStrategy,2022-May-05 18:05:36.164205,3389477.095299
OfiStrategy,2022-May-05 18:06:36.296295,3379145.815299
OfiStrategy,2022-May-05 18:07:36.694757,3606433.975299
OfiStrategy,2022-May-05 18:08:36.759930,3756237.535299
OfiStrategy,2022-May-05 18:09:36.955499,3606433.975299
OfiStrategy,2022-May-05 18:10:37.214039,3570274.495299
OfiStrategy,2022-May-05 18:11:37.308487,3420470.935299
OfiStrategy,2022-May-05 18:12:37.462532,3317158.135299
OfiStrategy,2022-May-05 18:13:37.605925,3482458.615299
OfiStrategy,2022-May-05 18:14:37.944348,3539280.655299
OfiStrategy,2022-May-05 18:15:38.015269,3549611.935299
OfiStrategy,2022-May-05 18:16:38.218460,3663256.015299
OfiStrategy,2022-May-05 18:17:38.484687,3823390.855299
OfiStrategy,2022-May-05 18:18:38.566019,4086838.495299
OfiStrategy,2022-May-05 18:19:38.701888,4293464.095299
OfiStrategy,2022-May-05 18:20:38.751001,4350286.135299
OfiStrategy,2022-May-05 18:21:38.828934,4190151.295299
OfiStrategy,2022-May-05 18:22:38.851962,4138494.895299
OfiStrategy,2022-May-05 18:23:38.990978,3756237.535299
OfiStrategy,2022-May-05 18:24:39.141040,3368814.535299
OfiStrategy,2022-May-05 18:25:39.229929,3234507.895299
OfiStrategy,2022-May-05 18:26:39.838283,3244839.175299
OfiStrategy,2022-May-05 18:27:39.916293,3151857.655299
OfiStrategy,2022-May-05 18:28:40.002918,3477292.975299
OfiStrategy,2022-May-05 18:29:40.238575,2991722.815299
OfiStrategy,2022-May-05 18:30:40.398610,2934900.775299
OfiStrategy,2022-May-05 18:31:40.547492,2924569.495299
OfiStrategy,2022-May-05 18:32:40.815563,2836753.615299
OfiStrategy,2022-May-05 18:33:41.294522,2759269.015299
OfiStrategy,2022-May-05 18:34:41.395578,2728275.175299
OfiStrategy,2022-May-05 18:35:41.605021,2748937.735299
OfiStrategy,2022-May-05 18:36:41.679507,2712778.255299
OfiStrategy,2022-May-05 18:37:41.854671,2686950.055299
OfiStrategy,2022-May-05 18:38:42.006545,2878078.735299
OfiStrategy,2022-May-05 18:39:42.118501,2847084.895299
OfiStrategy,2022-May-05 18:40:42.270209,2867747.455299
OfiStrategy,2022-May-05 18:41:42.360089,2960728.975299
OfiStrategy,2022-May-05 18:42:42.419634,2929735.135299
OfiStrategy,2022-May-05 18:43:42.658718,2960728.975299
OfiStrategy,2022-May-05 18:44:42.787784,2919403.855299
OfiStrategy,2022-May-05 18:45:43.041949,3043379.215299
OfiStrategy,2022-May-05 18:46:43.287022,3151857.655299
OfiStrategy,2022-May-05 18:47:43.364844,3239673.535299
OfiStrategy,2022-May-05 18:48:43.452197,3146692.015299
OfiStrategy,2022-May-05 18:49:43.678002,3229342.255299
OfiStrategy,2022-May-05 18:50:43.779804,3580605.775299
OfiStrategy,2022-May-05 18:51:43.829455,3802728.295299
OfiStrategy,2022-May-05 18:52:43.878533,3389477.095299
OfiStrategy,2022-May-05 18:53:44.045267,3337820.695299
OfiStrategy,2022-May-05 18:54:44.068791,3368814.535299
OfiStrategy,2022-May-05 18:55:44.301014,3048544.855299
OfiStrategy,2022-May-05 18:56:44.396444,3167354.575299
OfiStrategy,2022-May-05 18:57:44.562330,3234507.895299
OfiStrategy,2022-May-05 18:58:44.647741,3157023.295299
OfiStrategy,2022-May-05 18:59:44.827092,3265501.735299
OfiStrategy,2022-May-05 19:00:44.900993,3120863.815299
OfiStrategy,2022-May-05 19:01:45.012859,2852250.535299
OfiStrategy,2022-May-05 19:02:45.049305,2733440.815299
OfiStrategy,2022-May-05 19:03:45.226375,2697281.335299
OfiStrategy,2022-May-05 19:04:45.383424,2604299.815299
OfiStrategy,2022-May-05 19:05:45.771506,2635293.655299
OfiStrategy,2022-May-05 19:06:46.040557,2469993.175299
OfiStrategy,2022-May-05 19:07:46.252228,2371846.015299
OfiStrategy,2022-May-05 19:08:46.307504,2526815.215299
OfiStrategy,2022-May-05 19:09:46.328005,2438999.335299
OfiStrategy,2022-May-05 19:10:46.348719,2495821.375299
OfiStrategy,2022-May-05 19:11:46.570618,2408005.495299
OfiStrategy,2022-May-05 19:12:46.844814,2573305.975299
OfiStrategy,2022-May-05 19:13:46.920633,2299527.055299
OfiStrategy,2022-May-05 19:14:47.028988,1979257.375299
OfiStrategy,2022-May-05 19:15:47.146596,2046410.695299
OfiStrategy,2022-May-05 19:16:47.484794,2082570.175299
OfiStrategy,2022-May-05 19:17:47.714374,1922435.335299
OfiStrategy,2022-May-05 19:18:48.241761,1968926.095299
OfiStrategy,2022-May-05 19:19:48.440291,2175551.695299
OfiStrategy,2022-May-05 19:20:48.607208,2175551.695299
OfiStrategy,2022-May-05 19:21:48.841111,2046410.695299
OfiStrategy,2022-May-05 19:22:49.026898,1958594.815299
OfiStrategy,2022-May-05 19:23:49.357138,1989588.655299
OfiStrategy,2022-May-05 19:24:49.518934,2061907.615299
OfiStrategy,2022-May-05 19:25:49.684694,2408005.495299
OfiStrategy,2022-May-05 19:26:49.742863,2067073.255299
OfiStrategy,2022-May-05 19:27:49.760993,1844950.735299
OfiStrategy,2022-May-05 19:28:49.835949,1757134.855299
OfiStrategy,2022-May-05 19:29:50.034341,1881110.215299
OfiStrategy,2022-May-05 19:30:50.310170,1633159.495299
OfiStrategy,2022-May-05 19:31:50.549475,1653822.055299
OfiStrategy,2022-May-05 19:32:50.632389,2123895.295299
OfiStrategy,2022-May-05 19:33:50.671233,2072238.895299
OfiStrategy,2022-May-05 19:34:50.745579,2351183.455299
OfiStrategy,2022-May-05 19:35:50.876566,2490655.735299
OfiStrategy,2022-May-05 19:36:51.035204,2821256.695299
OfiStrategy,2022-May-05 19:37:51.218492,2340852.175299
OfiStrategy,2022-May-05 19:38:51.404684,2258201.935299
OfiStrategy,2022-May-05 19:39:51.594478,2423502.415299
OfiStrategy,2022-May-05 19:40:51.664857,2862581.815299
OfiStrategy,2022-May-05 19:41:51.898309,2852250.535299
OfiStrategy,2022-May-05 19:42:52.416099,2836753.615299
OfiStrategy,2022-May-05 19:43:52.732092,2557809.055299
OfiStrategy,2022-May-05 19:44:52.866245,2655956.215299
OfiStrategy,2022-May-05 19:45:53.013000,2872913.095299
OfiStrategy,2022-May-05 19:46:53.024686,2449330.615299
OfiStrategy,2022-May-05 19:47:53.093457,1927600.975299
OfiStrategy,2022-May-05 19:48:53.174083,1824288.175299
OfiStrategy,2022-May-05 19:49:53.305793,1994754.295299
OfiStrategy,2022-May-05 19:50:53.425538,3358483.255299
OfiStrategy,2022-May-05 19:51:53.450461,3332655.055299
OfiStrategy,2022-May-05 19:52:53.639155,3193182.775299
OfiStrategy,2022-May-05 19:53:53.799143,2945232.055299
OfiStrategy,2022-May-05 19:54:53.870995,2774765.935299
OfiStrategy,2022-May-05 19:55:53.922935,3089869.975299
OfiStrategy,2022-May-05 19:56:53.966362,3270667.375299
OfiStrategy,2022-May-05 19:57:54.006221,3456630.415299
OfiStrategy,2022-May-05 19:58:54.086774,3735574.975299
OfiStrategy,2022-May-05 19:59:54.159971,3859550.335299
OfiStrategy,2022-May-05 20:01:00.084973,3859550.335299
OfiStrategy,2022-May-05 20:02:08.627941,3859550.335299
OfiStrategy,2022-May-05 20:03:12.965145,3859550.335299
OfiStrategy,2022-May-05 20:04:27.399610,3859550.335299
OfiStrategy,2022-May-05 20:05:39.123501,3859550.335299
OfiStrategy,2022-May-05 20:06:46.311803,3859550.335299
OfiStrategy,2022-May-05 20:07:47.654754,3859550.335299
OfiStrategy,2022-May-05 20:08:57.951371,3859550.335299
OfiStrategy,2022-May-05 20:10:17.741991,3859550.335299
OfiStrategy,2022-May-05 20:11:37.154198,3859550.335299
OfiStrategy,2022-May-05 20:13:08.703627,3859550.335299
OfiStrategy,2022-May-05 20:14:21.847994,3859550.335299
OfiStrategy,2022-May-05 20:15:44.917516,3859550.335299
OfiStrategy,2022-May-05 20:17:27.193089,3859550.335299
OfiStrategy,2022-May-05 20:18:27.334967,3859550.335299
OfiStrategy,2022-May-05 20:19:42.364079,3859550.335299
OfiStrategy,2022-May-05 20:21:02.445363,3859550.335299
OfiStrategy,2022-May-05 20:22:21.542764,3859550.335299
OfiStrategy,2022-May-05 20:24:30.842991,3859550.335299
OfiStrategy,2022-May-05 20:25:35.419141,3859550.335299
OfiStrategy,2022-May-05 20:27:01.426880,3859550.335299
OfiStrategy,2022-May-05 20:28:35.028050,3859550.335299
OfiStrategy,2022-May-05 20:30:26.834040,3859550.335299
OfiStrategy,2022-May-05 20:31:32.205501,3859550.335299
OfiStrategy,2022-May-05 20:33:04.226993,3859550.335299
OfiStrategy,2022-May-05 20:34:15.924168,3859550.335299
OfiStrategy,2022-May-05 20:35:20.128303,3859550.335299
OfiStrategy,2022-May-05 20:37:02.576733,3859550.335299
OfiStrategy,2022-May-05 20:38:10.697639,3859550.335299
OfiStrategy,2022-May-05 20:39:23.008411,3859550.335299
OfiStrategy,2022-May-05 20:40:39.132281,3859550.335299
OfiStrategy,2022-May-05 20:41:56.231495,3859550.335299
OfiStrategy,2022-May-05 20:43:07.430265,3859550.335299
OfiStrategy,2022-May-05 20:44:16.117201,3859550.335299
OfiStrategy,2022-May-05 20:45:35.279898,3859550.335299
OfiStrategy,2022-May-05 20:47:38.604689,3859550.335299
OfiStrategy,2022-May-05 20:48:50.980179,3859550.335299
OfiStrategy,2022-May-05 20:49:58.413626,3859550.335299
OfiStrategy,2022-May-05 20:51:23.890095,3859550.335299
OfiStrategy,2022-May-05 20:52:33.893622,3859550.335299
OfiStrategy,2022-May-05 20:53:54.412034,3859550.335299
OfiStrategy,2022-May-05 20:55:58.519671,3859550.335299
OfiStrategy,2022-May-05 20:57:06.012199,3859550.335299
OfiStrategy,2022-May-05 20:58:14.362520,3859550.335299
OfiStrategy,2022-May-05 20:59:44.263215,3859550.335299
OfiStrategy,2022-May-06 04:00:00,3859550.335299
OfiStrategy,2022-May-06 12:21:45.903883,3859550.335299
OfiStrategy,2022-May-06 12:24:15.092492,3859550.335299
OfiStrategy,2022-May-06 12:27:02.890475,3859550.335299
OfiStrategy,2022-May-06 12:34:27.161906,3859550.335299
OfiStrategy,2022-May-06 12:36:14.815909,3859550.335299
OfiStrategy,2022-May-06 12:47:04.579677,3859550.335299
OfiStrategy,2022-May-06 12:49:25.077633,3859550.335299
OfiStrategy,2022-May-06 12:51:59.174042,3859550.335299
OfiStrategy,2022-May-06 12:53:41.091486,3859550.335299
OfiStrategy,2022-May-06 13:01:04.560410,3859550.335299
OfiStrategy,2022-May-06 13:30:00.040646,3859550.335299
OfiStrategy,2022-May-06 13:31:00.046311,2237539.375299
OfiStrategy,2022-May-06 13:32:00.073344,2537146.495299
OfiStrategy,2022-May-06 13:33:00.104614,2211711.175299
OfiStrategy,2022-May-06 13:34:00.172218,1741637.935299
OfiStrategy,2022-May-06 13:35:00.436306,1684815.895299
OfiStrategy,2022-May-06 13:36:00.508496,1349049.295299
OfiStrategy,2022-May-06 13:37:00.641648,915135.535299
OfiStrategy,2022-May-06 13:38:00.815617,1044276.535299
OfiStrategy,2022-May-06 13:39:00.915682,940963.735299
OfiStrategy,2022-May-06 13:40:01.006075,651687.895299
OfiStrategy,2022-May-06 13:41:01.147697,987454.495299
OfiStrategy,2022-May-06 13:42:01.207614,1121761.135299
OfiStrategy,2022-May-06 13:43:01.252705,899638.615299
OfiStrategy,2022-May-06 13:44:01.297640,718841.215299
OfiStrategy,2022-May-06 13:45:01.369433,656853.535299
OfiStrategy,2022-May-06 13:46:01.442639,460559.215299
OfiStrategy,2022-May-06 13:47:01.551478,135123.895299
OfiStrategy,2022-May-06 13:48:01.686945,-195477.064701
OfiStrategy,2022-May-06 13:49:01.811142,114461.335299
OfiStrategy,2022-May-06 13:50:01.924523,259099.255299
OfiStrategy,2022-May-06 13:51:01.949395,336583.855299
OfiStrategy,2022-May-06 13:52:02.108344,36976.735299
OfiStrategy,2022-May-06 13:53:02.174797,-92164.264701
OfiStrategy,2022-May-06 13:54:02.368190,-112826.824701
OfiStrategy,2022-May-06 13:55:02.394586,135123.895299
OfiStrategy,2022-May-06 13:56:02.479134,-252299.104701
OfiStrategy,2022-May-06 13:57:02.567876,-371108.824701
OfiStrategy,2022-May-06 13:58:02.696637,-314286.784701
OfiStrategy,2022-May-06 13:59:02.750116,-205808.344701
OfiStrategy,2022-May-06 14:00:02.784684,-200642.704701
OfiStrategy,2022-May-06 14:01:02.820990,-4348.384701
OfiStrategy,2022-May-06 14:02:02.909262,109295.695299
OfiStrategy,2022-May-06 14:03:03.068301,-241967.824701
OfiStrategy,2022-May-06 14:04:03.132361,-226470.904701
OfiStrategy,2022-May-06 14:05:03.195098,181614.655299
OfiStrategy,2022-May-06 14:06:03.271099,631025.335299
OfiStrategy,2022-May-06 14:07:03.390384,816988.375299
OfiStrategy,2022-May-06 14:08:03.486416,806657.095299
OfiStrategy,2022-May-06 14:09:03.552461,383074.615299
OfiStrategy,2022-May-06 14:10:03.655078,336583.855299
OfiStrategy,2022-May-06 14:11:03.766924,-66336.064701
OfiStrategy,2022-May-06 14:12:03.812006,481221.775299
OfiStrategy,2022-May-06 14:13:03.919375,481221.775299
OfiStrategy,2022-May-06 14:14:04.034622,956460.655299
OfiStrategy,2022-May-06 14:15:04.070461,749835.055299
OfiStrategy,2022-May-06 14:16:04.165118,1075270.375299
OfiStrategy,2022-May-06 14:17:04.207543,1225073.935299
OfiStrategy,2022-May-06 14:18:04.233824,1731306.655299
OfiStrategy,2022-May-06 14:19:04.311047,2284030.135299
OfiStrategy,2022-May-06 14:20:04.333713,1886275.855299
OfiStrategy,2022-May-06 14:21:04.355877,1906938.415299
OfiStrategy,2022-May-06 14:22:04.550097,1798459.975299
OfiStrategy,2022-May-06 14:23:04.583919,2160054.775299
OfiStrategy,2022-May-06 14:24:04.670308,2258201.935299
OfiStrategy,2022-May-06 14:25:04.861626,2346017.815299
OfiStrategy,2022-May-06 14:26:05.000681,2180717.335299
OfiStrategy,2022-May-06 14:27:05.071438,2175551.695299
OfiStrategy,2022-May-06 14:28:05.112531,2015416.855299
OfiStrategy,2022-May-06 14:29:05.144975,1850116.375299
OfiStrategy,2022-May-06 14:30:05.203470,1627993.855299
OfiStrategy,2022-May-06 14:31:05.293434,1586668.735299
OfiStrategy,2022-May-06 14:32:05.308868,1968926.095299
OfiStrategy,2022-May-06 14:33:05.348875,1715809.735299
OfiStrategy,2022-May-06 14:34:05.447328,1390374.415299
OfiStrategy,2022-May-06 14:35:05.541670,1245736.495299
OfiStrategy,2022-May-06 14:36:05.651704,1405871.335299
OfiStrategy,2022-May-06 14:37:05.790248,755000.695299
OfiStrategy,2022-May-06 14:38:05.859666,693013.015299
OfiStrategy,2022-May-06 14:39:05.881777,801491.455299
OfiStrategy,2022-May-06 14:40:05.908866,1033945.255299
OfiStrategy,2022-May-06 14:41:05.947321,1529846.695299
OfiStrategy,2022-May-06 14:42:06.039266,1426533.895299
OfiStrategy,2022-May-06 14:43:06.155322,1364546.215299
OfiStrategy,2022-May-06 14:44:06.210611,1426533.895299
OfiStrategy,2022-May-06 14:45:06.234153,1318055.455299
